,us equity,eu equity,em equity,us gov,eu gov,us corp,eu corp,us real,eu real,comm
31/10/2005,23.62883587,30.89279536,15.20625565,141.2122178,122.06,111.05,105.8150475,14.93518435,23.20846779,27.30260909
01/11/2005,23.699645,30.82765505,15.43279856,141.0822618,121.821,110.8933,105.6705478,14.60446862,23.34126825,27.17021656
02/11/2005,23.94749639,30.89279536,15.630878,140.9023227,121.592,115.332,105.4985244,14.73928205,23.50312161,27.1275241
03/11/2005,24.04976545,31.30210582,15.74691572,140.5824309,121.602,111.0291,105.4434769,14.69604047,23.75383519,27.49100679
04/11/2005,24.01830552,31.21840597,15.69843321,140.5124546,121.478,110.5591,105.3058582,14.61208937,23.56960402,27.27359658
07/11/2005,24.04189561,31.32066535,15.68984322,140.6724005,121.29,110.6531,105.2852154,14.6807744,23.67481957,27.41553754
08/11/2005,24.04189561,31.29282605,15.66341807,141.1422415,121.207,111.2589,105.4503578,14.64008946,23.61517418,27.4441828
09/11/2005,24.07337497,31.21840597,15.77996536,140.712387,121.394,111.1858,105.1544776,14.80543503,23.49392555,27.29599865
10/11/2005,24.26023024,31.28345531,15.80602653,141.2222145,121.394,111.2484,105.209525,15.15648094,23.56122171,27.03461061
11/11/2005,24.34283442,31.66483549,15.93152781,141.2222145,121.259,110.4025,105.2645725,15.21754523,23.77246817,27.27102585
14/11/2005,24.32907677,31.72997581,15.9634127,140.9123193,121.259,110.2771,105.2508107,15.20478663,23.74415007,27.26083475
15/11/2005,24.24056536,31.80439589,15.90553944,141.2522043,121.165,110.9142,105.3609057,15.19719047,23.63706293,27.11990372
16/11/2005,24.28972757,31.56257611,15.98648921,141.7620318,121.956,111.2171,105.7187144,15.11070731,23.72274957,27.51460241
17/11/2005,24.51593204,31.69276577,16.13827005,142.0119472,121.769,111.6557,105.6086194,15.36000399,23.85180765,27.27717724
18/11/2005,24.61231329,31.91602602,16.2091011,141.7120487,120.916,111.5826,105.0650254,15.415955,23.89550621,27.01156587
21/11/2005,24.73622927,32.11135599,16.23654541,142.0119472,121.28,111.8646,105.429715,15.49228536,23.81551492,26.99614149
22/11/2005,24.84244297,32.14856603,16.09633923,142.2518661,121.321,111.6871,105.4021913,15.69069513,23.77230705,27.13046207
23/11/2005,24.98602383,32.31605671,16.36437617,141.9419709,121.321,111.8228,105.4985244,15.75938017,24.01,27.05609456
24/11/2005,24.98602383,32.26019615,16.42872833,141.9419709,122.091,111.8542,105.8976187,15.75938017,24.02,27.05609456
25/11/2005,25.00570814,32.26947592,16.44314205,142.2718593,122.299,111.7811,105.8563331,15.81282371,24.02,27.05609456
28/11/2005,24.82868532,32.21370635,16.46978559,142.5017815,122.06,112.2928,105.8494522,15.63983281,23.7,26.92416109
29/11/2005,24.80113116,32.25091639,16.40470547,141.9619641,122.403,112.1779,105.6636669,15.65001019,23.7,26.8695331
30/11/2005,24.66738274,32.19514682,16.46418026,141.8520014,121.873,111.9295,105.7324763,15.5558817,23.702,27.37312051
01/12/2005,24.91915933,32.65094708,16.57242875,141.7220453,122.289,111.7616,105.9457853,15.78229157,23.702,27.95814494
02/12/2005,24.95061926,32.72536716,16.7386233,141.782025,122.175,111.3,106.0558803,15.70342915,23.652,28.41536743
05/12/2005,24.89751242,32.59508653,16.82670714,141.5521028,122.133,111.3524,105.9939519,15.6449215,23.772,28.54170039
06/12/2005,24.94473146,32.83699729,16.94769503,142.0819236,122.497,111.3524,106.1453325,15.59403459,23.782,28.35624067
07/12/2005,24.79916856,32.64157633,16.9864228,141.9319743,122.528,112.3282,105.9939519,15.51264012,23.782,28.44337001
08/12/2005,24.78342888,32.70671665,16.88101338,142.3618288,122.58,112.496,106.0696422,15.62965543,23.782,29.24901806
09/12/2005,24.8483502,32.58580676,16.85626255,141.8819912,122.57,112.0973,105.7324763,15.67036495,23.782,28.86368417
12/12/2005,24.87194029,32.77185697,16.97615849,141.8420047,122.185,112.2652,105.8838569,15.68054234,23.552,29.33669828
13/12/2005,25.04111271,32.86483658,17.04713514,141.9619641,122.112,112.2862,105.8976187,15.75684811,23.562,29.69127523
14/12/2005,25.13945657,32.79978724,17.06584385,142.5617612,122.58,112.6849,105.98019,15.78738026,23.562,29.16905003
15/12/2005,25.06668483,32.7904165,17.01801651,142.461795,122.674,112.6534,105.9389044,15.66780832,23.562,28.69116991
16/12/2005,24.98635417,33.10674734,17.00585948,142.6417341,122.695,112.9892,106.0421184,15.72378391,23.562,28.57805784
19/12/2005,24.85783287,33.04160702,17.11156009,142.7117105,122.82,113.0311,106.090285,15.51772882,23.852,28.72853729
20/12/2005,24.88155899,33.19044719,17.10129578,142.5517646,122.58,112.9787,106.0214756,15.53808358,24.002,28.71329654
21/12/2005,24.9211025,33.46019725,17.24397704,142.4218085,122.32,112.8003,105.8150475,15.63218748,24.002,28.8396295
22/12/2005,25.05160583,33.46019725,17.27054779,142.8416665,122.195,113.0836,105.8494522,15.72122728,24.002,28.45337749
23/12/2005,25.06546064,33.47884776,17.35433663,143.271521,122.591,113.262,105.973309,15.77464624,24.002,28.25120803
26/12/2005,25.06546064,33.47884776,17.35033282,143.271521,122.591,113.262,105.973309,15.77464624,24.002,28.25120803
27/12/2005,24.81038065,33.67417773,17.41708727,143.6014094,122.83,113.262,105.973309,15.70519913,24.002,27.7803056
28/12/2005,24.86574158,33.56254761,17.32208775,143.3814838,123.048,113.953,106.20038,15.68690934,23.982,28.21898211
29/12/2005,24.7550003,33.67417773,17.465133,143.4214703,122.934,113.7318,106.0765231,15.60593279,23.952,28.0304926
30/12/2005,24.6205329,33.30207731,17.43732471,143.3115075,123.09,113.8371,106.1659753,15.56151122,23.952,28.24588295
02/01/2006,24.6205329,33.62768792,17.45850851,143.3315007,122.705,113.8371,106.1659753,15.56151122,23.952,28.24588295
03/01/2006,25.05358786,33.63696769,17.80793202,143.5514263,122.84,113.8898,106.1522134,15.8750434,24.5021,28.37037967
04/01/2006,25.17223785,34.0090681,18.14942069,143.6713857,123.267,113.8687,106.5100221,15.99259953,24.7521,28.37359308
05/01/2006,25.18805526,34.01834787,18.22229005,143.6713857,123.465,113.9635,106.5857124,16.11541644,24.7521,27.91444255
06/01/2006,25.39766505,34.15790827,18.38906698,143.4914466,123.475,113.8793,106.633879,16.26694634,24.7521,28.13616792
09/01/2006,25.46291672,34.21367784,18.57367906,143.5514263,123.35,113.8161,106.633879,16.40542264,24.8021,27.94464862
10/01/2006,25.48862486,33.96248732,18.50161046,143.2215379,123.371,113.6265,106.4893793,16.50471357,24.8021,27.85650934
11/01/2006,25.56969393,34.1764678,18.60410802,143.011609,123.121,113.5738,106.3930462,16.53084535,24.8321,27.7584544
12/01/2006,25.46884339,34.16718803,18.7063144,143.3614906,123.485,113.5422,106.5100221,16.48379339,24.9521,27.60246625
13/01/2006,25.44511727,33.81373813,18.69102712,143.8313316,123.298,113.6897,106.5306649,16.27999994,24.9021,27.74780424
16/01/2006,25.44511727,33.99969736,18.81754755,143.8313316,123.506,113.5949,106.5306649,16.27999994,24.7221,27.74780424
17/01/2006,25.37590154,33.67417773,18.56945686,144.031264,123.631,113.5528,106.6201171,16.21468278,24.7221,28.04564154
18/01/2006,25.275051,33.236937,18.25883393,143.9812809,123.506,113.9003,106.5444268,16.21207698,24.7121,27.67683376
19/01/2006,25.37195691,33.48812752,18.62558301,143.741362,123.007,113.7318,106.2347846,16.41587044,24.9921,27.93298853
20/01/2006,24.90924916,33.09746758,18.64261741,143.8813147,122.674,113.7002,106.1178087,16.25649854,24.8921,28.19483562
23/01/2006,24.99822694,33.00439698,18.59049507,143.9712842,122.726,113.5422,106.0627612,16.32965769,24.9421,28.11679564
24/01/2006,25.02393508,32.92069713,18.83894974,143.7513587,122.726,113.7002,106.1315706,16.45245001,24.9021,28.1603144
25/01/2006,25.04567916,33.32063685,19.03710198,143.1515616,122.58,113.8447,105.9113806,16.4628978,25.0621,28.1594881
26/01/2006,25.18409119,33.91599751,19.09999821,142.8416665,122.06,113.2316,105.6911906,16.51776717,25.2221,28.13166914
27/01/2006,25.4174271,34.28809792,19.27361801,142.9716225,122.102,112.6608,105.6705478,16.70327084,25.3521,28.41022597
30/01/2006,25.39766505,34.27881816,19.24821201,142.8316699,121.914,112.8405,105.7187144,16.69021724,25.4521,28.85679829
31/01/2006,25.21178137,34.40900781,19.38499676,142.8816529,121.925,112.9251,105.7531191,16.73463881,25.6822,28.76829177
01/02/2006,25.38777432,34.69740838,19.44323401,142.671724,121.946,112.9779,105.5329291,16.81300956,25.7522,28.39746414
02/02/2006,25.09313138,34.29737769,19.26364489,142.7217071,121.592,113.1153,105.5673338,16.69542885,25.9022,28.30510152
03/02/2006,24.96855473,34.28809792,18.98738193,142.9716225,121.956,113.0413,105.7049525,16.54913513,25.7522,28.59440033
06/02/2006,25.03382582,34.32530797,19.28628462,142.9816191,122.133,112.9991,105.7324763,16.6118219,25.7522,28.28279127
07/02/2006,24.81234326,34.29737769,19.13290226,142.8416665,122.112,113.3268,105.6017385,16.48118759,25.8322,27.69455343
08/02/2006,25.03777046,34.21367784,18.83035974,142.6617274,121.946,113.3373,105.6636669,16.40802844,25.8622,27.66453099
09/02/2006,24.9962449,34.75326893,19.02217869,142.7916834,121.998,113.1893,105.7737619,16.48642378,25.8522,27.81546949
10/02/2006,25.04173452,34.51135817,19.08012475,142.5517646,122.383,113.4642,105.8563331,16.50208318,25.8522,27.24743024
13/02/2006,24.9962449,34.77182846,18.82089619,142.6117443,121.966,113.3373,105.7049525,16.52560916,26.0922,26.94215619
14/02/2006,25.26121563,34.81831827,18.85299947,142.4218085,122.029,113.369,105.7806428,16.61705809,26.3722,26.85502684
15/02/2006,25.3501934,34.75326893,18.8609343,142.5117781,122.247,113.3056,105.7737619,16.76337639,26.4822,26.50770302
16/02/2006,25.54002172,35.00436848,19.01810208,142.5517646,122.039,113.6122,105.7255953,16.87572091,26.4822,26.68232895
17/02/2006,25.47082542,35.08806833,19.26808548,142.9516293,122.331,113.7284,105.9870709,17.0559884,26.8923,26.97732009
20/02/2006,25.47082542,35.10671884,19.43646393,142.9516293,122.57,113.7284,106.083404,17.0559884,27.1823,26.97732009
21/02/2006,25.40753636,35.22762873,19.36861753,142.9116428,122.466,114.0244,106.0352375,17.03509281,27.3223,27.48265192
22/02/2006,25.56178523,35.60900891,19.28359114,143.141565,122.632,114.4968,106.1040468,17.22583267,27.3035,27.07886387
23/02/2006,25.52420431,35.5625191,19.42758275,142.8816529,122.237,117.5735,105.8012856,17.19709509,27.4137,26.9531736
24/02/2006,25.58945597,35.66486946,19.45721095,142.8716563,122.247,113.3192,105.7668809,17.10564615,27.4338,27.23090412
27/02/2006,25.59934671,35.80433888,19.56502266,142.7616935,122.008,113.2555,105.6223813,17.10825195,27.7043,26.69995681
28/02/2006,25.3561395,35.17185915,19.36199304,143.1315684,122.237,113.3828,105.8219284,17.0455406,27.8245,26.96731261
01/03/2006,25.58154727,35.48809902,19.48916864,142.8616597,122.06,114.4013,105.7118334,17.14483153,28.4758,26.98842931
02/03/2006,25.57958467,35.02301899,19.60447839,142.5517646,121.54,114.0936,105.4021913,17.12393594,28.9567,27.38074089
03/03/2006,25.46093468,34.77182846,19.43129537,142.2518661,121.519,113.839,105.2783344,17.02985662,28.556,27.52047836
06/03/2006,25.34426673,35.05085828,19.36381296,141.9419709,121.342,113.542,105.3884294,17.33817719,28.7764,27.02028798
07/03/2006,25.30472321,34.84624855,18.78085808,141.9719608,121.394,114.4544,105.3333819,17.12914754,28.8265,26.70014043
08/03/2006,25.3581021,34.67884885,18.56152204,141.991954,121.041,114.4013,105.1544776,17.21799068,28.556,26.42011461
09/03/2006,25.18805526,35.04157852,18.57418864,142.0519337,121.061,114.3801,105.1475966,17.35907278,28.556,26.56425905
10/03/2006,25.42731783,35.44160921,18.63584733,141.9119811,120.885,114.2528,104.9549304,17.51583887,28.4758,26.60419716
13/03/2006,25.47477006,35.66486946,18.88109895,141.8420047,120.833,114.1149,104.9274066,17.40088854,28.7964,26.83299203
14/03/2006,25.74172281,35.75784907,18.91625969,142.4318052,121.113,114.5392,105.1131919,17.52628667,28.6562,27.08014924
15/03/2006,25.85640873,35.76712884,19.17170283,142.2218762,121.03,114.4544,104.9824541,17.85810864,28.6562,26.97548385
16/03/2006,25.90980705,35.83226916,19.29247232,142.8316699,122.123,115.4198,105.0856682,18.04361231,28.6562,27.04617889
17/03/2006,25.93145397,35.73928954,19.38688947,142.6617274,121.082,115.5047,104.9480494,18.20561459,29.0569,27.01725819
20/03/2006,25.88975353,35.78577935,19.4434524,142.8316699,121.093,115.6002,105.106311,17.90095689,29.0569,26.65111296
21/03/2006,25.72697415,35.90668924,19.24042278,142.3918187,120.947,115.2501,105.0650254,17.69332847,29.2173,26.79424747
22/03/2006,25.88380743,36.02759913,19.09613999,142.4817883,121.269,112.3961,105.1888822,17.73275968,29.2072,26.65001122
23/03/2006,25.83019536,35.99038909,19.14811674,142.2618627,121.061,114.1467,105.0856682,17.78005746,29.2774,27.11439502
24/03/2006,25.85005456,36.08345968,19.1869901,142.7217071,121.238,114.4225,105.2645725,17.75377818,29.3175,27.17232823
27/03/2006,25.81233762,35.68342899,19.28351835,142.591751,121.394,115.4304,105.3333819,17.54878016,29.2774,27.22741528
28/03/2006,25.6535223,35.52530906,19.12256515,142.0719269,120.843,114.465,104.8723591,17.74325664,29.4277,27.45483297
29/03/2006,25.81431966,35.7020795,19.14651522,141.8520014,120.427,112.3364,104.7416213,18.07441487,29.3876,27.54985812
30/03/2006,25.76865515,36.08345968,19.43289689,141.5720961,120.489,112.0805,104.6865738,17.8142279,29.3575,27.92344011
31/03/2006,25.77462069,35.95317905,19.53255539,141.6420724,120.344,111.4833,104.7003357,17.85102872,29.2974,27.56711873
03/04/2006,25.75476148,36.15787976,19.88408999,141.5620994,119.844,111.3446,104.4801457,17.54324897,29.4577,27.80812456
04/04/2006,25.91954234,35.915969,20.06200479,141.6120825,119.896,111.2487,104.4319792,17.42261996,29.5579,27.50229964
05/04/2006,26.00886988,35.96254979,20.15314609,141.8320081,119.969,112.2511,104.4388601,17.51724011,29.6882,27.84347208
06/04/2006,25.98108254,35.99038909,20.28563583,141.5121164,119.636,111.8352,104.3838126,17.44629343,29.9086,28.1485625
07/04/2006,25.71704455,35.60900891,20.21152893,141.0822618,119.761,111.6539,104.4250982,17.18345149,29.6281,27.92564359
10/04/2006,25.75674352,35.86019943,20.13283585,141.1322449,119.709,111.366,104.3975745,17.02049048,29.6381,28.28095504
11/04/2006,25.53837002,35.35790936,20.05661785,141.3521705,119.823,111.0141,104.4732648,16.97845347,29.1571,28.41178677
12/04/2006,25.58601656,35.22762873,19.96292867,141.0622686,119.927,110.8221,104.4457411,16.97845347,28.8365,28.46035518
13/04/2006,25.55226369,35.28348928,19.96176392,140.6624039,119.23,110.4169,104.1154561,16.75504273,28.7964,28.6231374
14/04/2006,25.55226369,35.28348928,20.09680155,140.6624039,119.23,110.4169,104.1154561,16.75504273,28.7964,28.6231374
17/04/2006,25.54233409,35.28348928,20.27908414,141.0322787,119.23,110.4169,104.1154561,16.70774495,28.7964,29.08972469
18/04/2006,25.94732967,35.18113892,20.56306353,141.3021874,119.314,110.7368,104.2393129,17.11511062,28.6762,29.69972191
19/04/2006,25.99695825,35.69270876,20.82360243,140.9922923,119.823,110.5982,104.2461939,17.32536942,28.7564,29.93035301
20/04/2006,26.03269315,36.0090396,20.86327656,140.9423092,119.522,110.5982,104.3700507,17.34378213,29.2874,29.58027483
21/04/2006,26.03667665,36.28806942,20.96264387,141.102255,119.501,110.6621,104.3218842,17.34638793,29.1872,30.11994426
24/04/2006,25.98903011,36.12994949,20.89698137,141.3621671,119.511,110.9607,104.3906936,17.25702855,29.0369,29.60148334
25/04/2006,25.8818254,36.21364934,20.79113517,140.842343,119.106,110.6408,104.129218,17.12563217,29.1471,29.77656834
26/04/2006,25.8877715,36.31599969,21.002318,140.632414,119.137,110.6831,104.1016942,17.07307361,28.8866,29.75682882
27/04/2006,26.01285338,36.12994949,20.87019223,140.8723328,118.991,110.5547,104.1911464,17.18182901,28.1351,29.07815641
28/04/2006,26.10019889,35.915969,20.92355211,141.0322787,119.22,110.9293,104.342527,17.24390121,28.4157,29.43613039
01/05/2006,25.8877715,35.915969,21.00908808,140.6524073,119.22,110.9293,104.342527,17.03627279,28.4157,29.85212941
02/05/2006,26.08232172,36.15787976,21.30682602,140.8023565,119.272,110.9186,104.2943604,16.86279023,28.6762,29.95881465
03/05/2006,25.98504661,35.75784907,21.39359952,140.5824309,119.189,110.7902,104.2599558,16.89433028,28.6161,29.66391533
04/05/2006,26.07835766,36.03696987,21.50592462,140.5624377,119.033,111.015,104.1085751,17.13352333,28.596,29.77188594
05/05/2006,26.30864278,36.41835005,21.65377444,140.8523396,119.002,111.197,104.2668367,17.35427909,28.596,29.98920434
08/05/2006,26.27689138,36.42762982,21.93353163,140.8523396,119.22,111.1863,104.232432,17.43051112,29.097,29.87205255
09/05/2006,26.32850199,36.58574975,21.92799909,140.8323464,119.106,111.1648,104.1980273,17.42261996,29.2573,30.3383644
10/05/2006,26.31460832,36.39969954,21.88665064,140.842343,119.314,111.2826,104.3287651,17.35953986,29.4778,30.86242583
11/05/2006,25.99695825,36.17643929,21.73843684,140.6823971,118.887,111.122,104.0672895,17.03890318,29.4677,31.47572828
12/05/2006,25.65748637,35.3951194,21.33718219,140.3824986,118.877,110.8865,104.0810514,16.82338361,29.0569,31.0880991
15/05/2006,25.70909698,35.05085828,20.42649718,140.6724005,119.375,110.9508,104.4182173,17.05466091,28.1953,30.18099907
16/05/2006,25.67138004,35.14392888,20.36185383,141.0122855,119.668,111.1327,104.6177645,16.98895043,28.055,30.37738439
17/05/2006,25.18300302,34.08348819,20.33564707,140.7023903,119.051,110.8651,104.2874795,16.67094413,28.055,30.14620242
18/05/2006,25.05595853,34.23232835,19.72954289,141.2622009,119.624,111.197,104.5695979,16.54215355,26.9228,29.99480485
19/05/2006,25.23263159,34.26953839,19.59981941,141.4021536,119.635,111.0792,104.665931,16.58158476,26.7424,29.31695875
22/05/2006,25.0400634,33.63696769,18.69102712,141.5620994,120.371,110.9722,104.9686923,16.53689278,26.1913,29.5846818
23/05/2006,24.84947724,34.26016765,19.02094114,141.392157,120.165,110.6403,104.886121,16.35660071,26.1913,30.41208923
24/05/2006,25.04801097,33.84157743,18.66030697,141.6120825,120.533,111.1113,105.0581444,16.38182292,26.2013,29.49856238
25/05/2006,25.35771347,34.43693809,18.72072812,141.3821603,120.533,111.0899,105.1131919,16.68933225,26.4318,29.78317879
26/05/2006,25.48675942,35.02301899,19.18793646,141.522113,120.501,111.0685,105.106311,16.88909409,26.5019,30.13858205
29/05/2006,25.48675942,34.79975874,19.29159877,141.522113,120.566,111.0685,105.106311,16.88909409,26.5019,30.13858205
30/05/2006,25.0341173,33.99969736,18.88750504,141.3721637,120.274,110.8651,104.886121,16.74978196,27.053,30.04566856
31/05/2006,25.314031,34.50207841,18.73099243,141.1322449,120.036,110.8349,104.6934548,16.77869163,26.9017,29.71771701
